source_id,source_name,city,title,price_usd,url,first_seen_at,last_seen_at,sent_in_email,sent_at,latitude,longitude,thumbnail_url,description
renthop_41,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/41-18-crescent-street/75968286,"2026-02-02 03:43:18","2026-02-02 03:58:49.190972",0,,,,,
renthop_7,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/northern-boulevard/7a/75626307,"2026-02-02 03:43:18","2026-02-02 03:58:49.191066",0,,,,,
renthop_2,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/hancock-street/2/75819451,"2026-02-02 03:43:18","2026-02-02 03:58:49.191028",0,,,,,
renthop_390,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/390-lorimer-st/75695810,"2026-02-02 03:43:18","2026-02-02 03:58:49.191039",0,,,,,
renthop_75893084,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/east-69th-street/gf/75893084,"2026-02-02 03:43:18","2026-02-02 03:58:49.191044",0,,,,,
renthop_83,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/83-beadel-street/3b/75970611,"2026-02-02 03:43:18","2026-02-02 03:58:49.191061",0,,,,,
renthop_75961609,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/rector-st/75961609,"2026-02-02 03:43:18","2026-02-02 03:58:49.191049",0,,,,,
renthop_913,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/malt-dr/913/73582374,"2026-02-02 03:43:18","2026-02-02 03:58:49.191057",0,,,,,
renthop_402,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/eastern-parkway-x-bedford-ave/402/74123251,"2026-02-02 03:43:18","2026-02-02 03:43:18",0,,,,,
renthop_925,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/dean-street/925/75851669,"2026-02-02 03:43:18","2026-02-02 03:43:18",0,,,,,
streeteasy_11b?featured=1,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/the-motto/11b?featured=1,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_2?featured=1,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/39_07-56-street-woodside/2?featured=1,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_2226,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/1515-surf/2226,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_5d,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/sunrose-tower/5d,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_4235,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/one38-138-bruckner-boulevard-bronx/4235,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_727,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/1515-surf/727,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_e505,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/414-gerard-avenue-bronx/e505,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_5f,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/962-bushwick-avenue-brooklyn/5f,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_w635,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/445-gerard-avenue-bronx/w635,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_4bb,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/longview-brooklyn/4bb,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_564,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/astor-on-third/564,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_306,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/1975-madison/306,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
streeteasy_606,streeteasy,"New York","StreetEasy Listing",0.0,https://streeteasy.com/building/society-brooklyn-at-sackett/606,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
renthop_14,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/14th-st/1c/75933928,"2026-02-02 03:55:26","2026-02-02 03:58:49.190981",0,,,,,
renthop_10,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/10th-ave-58/na/73040646,"2026-02-02 03:55:26","2026-02-02 03:58:49.191135",0,,,,,
renthop_75268130,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/west-54th-street/75268130,"2026-02-02 03:55:26","2026-02-02 03:55:26",0,,,,,
renthop_4,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/east-25th-street/4-f/75805851,"2026-02-02 03:57:08","2026-02-02 03:57:08",0,,,,,
renthop_34,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/34th-street-and-2nd-ave/17a/74858889,"2026-02-02 03:57:08","2026-02-02 03:57:08",0,,,,,
findproperties_3897,findproperties,Dubai,"Full Sea View / High Floor / Best Layout",,https://findproperties.ae/property/3897/full-sea-view---high-floor---best-layout,"2026-02-02 03:57:14","2026-02-03 05:03:46.991384",0,,,,,
findproperties_3894,findproperties,Dubai,"مدينة خليفه بن زايد",,"https://findproperties.ae/property/3894/مدينة-خليفه-بن-زايد","2026-02-02 03:57:14","2026-02-03 05:03:46.991711",0,,,,,
findproperties_613,findproperties,Dubai,"Apartment for rent in (Emirate of Dubai) in Sky Courts Towers.",,https://findproperties.ae/property/613/apartment-for-rent-in-(emirate-of-dubai)-in-sky-co,"2026-02-02 03:57:14","2026-02-03 05:03:46.991724",0,,,,,
findproperties_2725,findproperties,Dubai,"Spacious Master Room for Rent in Al Barsha, Dubai – AED 4,500 with Private Bathroom and Balcony",,"https://findproperties.ae/property/2725/spacious-master-room-for-rent-in-al-barsha,-dubai-","2026-02-02 03:57:14","2026-02-03 05:03:46.991732",0,,,,,
findproperties_1959,findproperties,Dubai,"SPACIOUS 1BEDROOM 1 PERCENT PAYMENT PLAN",,https://findproperties.ae/property/1959/spacious-1bedroom-1-percent-payment-plan,"2026-02-02 03:57:14","2026-02-03 05:03:46.991739",0,,,,,
findproperties_1791,findproperties,Dubai,"Studio Apartment with City view",,https://findproperties.ae/property/1791/studio-apartment-with-city-view,"2026-02-02 03:57:14","2026-02-03 05:03:46.991746",0,,,,,
findproperties_1775,findproperties,Dubai,"Exclusive Apartment for sale",,https://findproperties.ae/property/1775/exclusive-apartment-for-sale,"2026-02-02 03:57:14","2026-02-03 05:03:46.991753",0,,,,,
findproperties_1776,findproperties,Dubai,"✨Dubai's first Fashion TV Branded Residences✨",,"https://findproperties.ae/property/1776/✨dubai's-first-fashion-tv-branded-residences✨","2026-02-02 03:57:14","2026-02-03 05:03:46.991759",0,,,,,
findproperties_1786,findproperties,Dubai,"New Launch Verdana Residence 2",,https://findproperties.ae/property/1786/new-launch-verdana-residence-2,"2026-02-02 03:57:14","2026-02-03 05:03:46.991766",0,,,,,
findproperties_1767,findproperties,Dubai,"All Bills Inclusive Master bedroom for rent",,https://findproperties.ae/property/1767/all-bills-inclusive-master-bedroom-for-rent,"2026-02-02 03:57:14","2026-02-03 05:03:46.991773",0,,,,,
findproperties_1771,findproperties,Dubai,"Beautiful Sea View | Chiller Free | Spacious Apartment",,https://findproperties.ae/property/1771/beautiful-sea-view-|-chiller-free-|-spacious-apart,"2026-02-02 03:57:14","2026-02-03 05:03:46.991789",0,,,,,
findproperties_1739,findproperties,Dubai,"Furnished apartment for rent, without commission, not including D",,"https://findproperties.ae/property/1739/furnished-apartment-for-rent,-without-commission,-","2026-02-02 03:57:14","2026-02-03 05:03:46.991796",0,,,,,
findproperties_1731,findproperties,Dubai,"The Flagship One 2BHK  Rent 100000",,https://findproperties.ae/property/1731/the-flagship-one-2bhk--rent-100000,"2026-02-02 03:57:14","2026-02-03 05:03:46.991803",0,,,,,
findproperties_1721,findproperties,Dubai,"Behind zulaikha hospital danat alnahda building",,https://findproperties.ae/property/1721/behind-zulaikha-hospital-danat-alnahda-building,"2026-02-02 03:57:14","2026-02-03 05:03:46.991812",0,,,,,
findproperties_1703,findproperties,Dubai,"FRONT OF METRO 2bhk with MAIDROOM balcony all facilities",,https://findproperties.ae/property/1703/front-of-metro-2bhk-with-maidroom-balcony-all-faci,"2026-02-02 03:57:14","2026-02-03 05:03:46.991836",0,,,,,
findproperties_1704,findproperties,Dubai,"FRONT OF METRO 2BHK  MAIDROOM KITCHEN WITH APPLIANCES GASS FREE",,https://findproperties.ae/property/1704/front-of-metro-2bhk--maidroom-kitchen-with-applian,"2026-02-02 03:57:14","2026-02-03 05:03:46.991843",0,,,,,
findproperties_1700,findproperties,Dubai,"The Flagship Two 2BHK 3BHK Rent 130000 to 180000",,https://findproperties.ae/property/1700/the-flagship-two-2bhk-3bhk-rent-130000-to-180000,"2026-02-02 03:57:14","2026-02-03 05:03:46.991849",0,,,,,
findproperties_1699,findproperties,Dubai,"Studio Apartment at Mag Eye Unit 516",,https://findproperties.ae/property/1699/studio-apartment-at-mag-eye-unit-516,"2026-02-02 03:57:14","2026-02-03 05:03:46.991856",0,,,,,
findproperties_1693,findproperties,Dubai,"Amazing Apartment for rent in Business Bay, Dubai",,"https://findproperties.ae/property/1693/amazing-apartment-for-rent-in-business-bay,-dubai","2026-02-02 03:57:14","2026-02-03 05:03:46.991862",0,,,,,
findproperties_1682,findproperties,Dubai,"Emad Hussein Aly Abdelnaby",,https://findproperties.ae/property/1682/emad-hussein-aly-abdelnaby,"2026-02-02 03:57:14","2026-02-03 05:03:46.991869",0,,,,,
findproperties_1680,findproperties,Dubai,"1 BHK apartments, for family / Executive Bachelor",,"https://findproperties.ae/property/1680/1-bhk-apartments,-for-family---executive-bachelor","2026-02-02 03:57:14","2026-02-03 05:03:46.991876",0,,,,,
findproperties_1360,findproperties,Dubai,"HOT DEAL 30-70 Payment Lagoon Access Chiller Free for Life",,https://findproperties.ae/property/1360/hot-deal-30-70-payment-lagoon-access-chiller-free-,"2026-02-02 03:57:14","2026-02-03 05:03:46.991882",0,,,,,
findproperties_1624,findproperties,Dubai,1bhk,,https://findproperties.ae/property/1624/1bhk,"2026-02-02 03:57:14","2026-02-03 05:03:46.991888",0,,,,,
findproperties_1672,findproperties,Dubai,"barsha 1 2 bhk apartment",,https://findproperties.ae/property/1672/barsha-1-2-bhk-apartment,"2026-02-02 03:57:14","2026-02-03 05:03:46.991894",0,,,,,
findproperties_1597,findproperties,Dubai,"Luxury Furnished Studio for Rent",,https://findproperties.ae/property/1597/luxury-furnished-studio-for-rent,"2026-02-02 03:57:14","2026-02-03 05:03:46.991900",0,,,,,
renthop_9,renthop,"New York","RentHop Listing",0.0,https://www.renthop.com/listings/9th-ave-51/na/73722965,"2026-02-02 03:58:49","2026-02-02 03:58:49",0,,,,,
craigslist_7912627452,craigslist,"New York","- like new 1 or 2BR Apartment,11’ Ceilings, Central Air$3,990East Village",3990.0,https://newyork.craigslist.org/mnh/apa/d/new-york-like-new-or-2br-apartment11/7912627452.html,"2026-02-03 05:03:26","2026-02-03 05:03:26",0,,,,,
craigslist_7912592873,craigslist,"New York","MODEREN 2BR APARTMENT(EAST FLATBUSH)$2,500BROOKLYN",2500.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-moderen-2br-apartmenteast/7912592873.html,"2026-02-03 05:03:26","2026-02-03 05:03:26",0,,,,,
craigslist_7912587833,craigslist,"New York","2 bedrooms 1 bath fully renovated all utilities included$2,600brooklyn",2600.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedrooms-bath-fully-renovated/7912587833.html,"2026-02-03 05:03:26","2026-02-03 05:03:26",0,,,,,
craigslist_7912521083,craigslist,"New York","☀️Sunny, 🛁clean, large 2‑Bed on 1st floor🌳, near Transportation🚆$2,500Bay Ridge",2500.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-clean-large-2bed-on-1st/7912521083.html,"2026-02-03 05:03:26","2026-02-03 05:03:26",0,,,,,
craigslist_7912289576,craigslist,"Los Angeles","HUGE 1 Bedroom + 1.5 BATHS + WASHER/DRYER +DEN + FIREPLACE Brentwood!$3,650Brentwood",3650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-huge-bedroom-15-baths/7912289576.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907106103,craigslist,"Los Angeles","🐾 Pet-Friendly 2 BEDROOM/2 BATHROOM - Perfect Torrance Retreat 🏖️$3,85025935 Rolling Hills Rd, Torrance, CA",3850.0,https://losangeles.craigslist.org/wst/apa/d/lomita-pet-friendly-bedroom-bathroom/7907106103.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910647970,craigslist,"Los Angeles","Gas Range, Wi-Fi Lounge, Ceiling Fan$2,6703767 Clarington Ave, Los Angeles, CA",2670.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-gas-range-wi-fi-lounge/7910647970.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910554611,craigslist,"Los Angeles","Check out this deal! Amazing 2 Bed 2 Bath in Hollywood$2,728Hollywood",2728.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-check-out-this-deal-amazing/7910554611.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911875429,craigslist,"Los Angeles","Now showing! Gorgeous 707 Sq Ft 1 bed, 1 bath! Wonderful deal!$2,636Los Angeles",2636.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-now-showing-gorgeous-707-sq/7911875429.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908847291,craigslist,"Los Angeles","Where Memories Begin: Secure Your Space Now!$3,218Los Angeles",3218.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-where-memories-begin-secure/7908847291.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912697801,craigslist,"Los Angeles","1 Bedroom 1 BA in Culver City * Virtual Tour * Garage * Call Now!$2,745West Los Angeles / Century City",2745.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-ba-in-culver-city/7912697801.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912700856,craigslist,"Los Angeles","Unbeatable  Living-Renovated Interiors & Poolside Relaxation$2,875westside-southbay-310",2875.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-unbeatable-living-renovated/7912700856.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7910430052,craigslist,"Los Angeles","2x2- Spacious, beautiful, area- 1month off!$2,950Westwood Village",2950.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-2x2-spacious-beautiful-area/7910430052.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912697674,craigslist,"Los Angeles","Gorgeous large 2 bed 2 bath, perfect for roommates--split the rent!$2,650Los Angeles",2650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-gorgeous-large-bed-bath/7912697674.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911911878,craigslist,"Los Angeles","*^*Trousdale Luxury Apts.*^*  2 Beds/ 2 Baths$3,295West Los Angeles",3295.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-trousdale-luxury-apts-beds/7911911878.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7909897287,craigslist,"Los Angeles","🌞 Open House daily - 1 BEDR/1 BATH with Washer/Dryer in Torrance 🏡$3,17525935 Rolling Hills Rd, Torrance, CA",3175.0,https://losangeles.craigslist.org/wst/apa/d/lomita-open-house-daily-bedr-bath-with/7909897287.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908420400,craigslist,"Los Angeles","Quartz Counters ^1 MONTH FREE ^ 2 Bedroom Near Culver City$2,695Near Culver City",2695.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-quartz-counters-month-free/7908420400.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7907144279,craigslist,"Los Angeles","Remodeled 1+1 in Westchester/Nearby Culver City, One Month Free!$2,700Westchester/LAX",2700.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-remodeled-11-in-westchester/7907144279.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912692224,craigslist,"Los Angeles","1920s Bungalow w/DW + W/D - King-Size Rooms, Clawfoot Tub / Utility Rm$3,800Los Angeles",3800.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-1920s-bungalow-dw-d-king/7912692224.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7911570184,craigslist,"Los Angeles","Affordable convenience at The Magnolia! Washer & Dryer in unit$2,800Long Beach",2800.0,https://losangeles.craigslist.org/wst/apa/d/long-beach-affordable-convenience-at/7911570184.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912697849,craigslist,"Los Angeles","🐶 Renovated 1 Bedroom in Westwood - SS Appliances - Specials 🐱$3,095Westwood Village",3095.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-renovated-bedroom-in/7912697849.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912697549,craigslist,"Los Angeles","1 Bedroom 1 BA in Westwood - Stainless Steel Appliances - Fireplace$2,795Westwood / West Los Angeles ADJ",2795.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-ba-in-westwood/7912697549.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912282740,craigslist,"Los Angeles","24-Hour Fitness Center, Picturesque Views$3,088Culver City",3088.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-24-hour-fitness-center/7912282740.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912695498,craigslist,"Los Angeles","Inviting 2 BR Townhome-Resort-Style Pools & Fitness Center$2,999Wilmington Ca",2999.0,https://losangeles.craigslist.org/wst/apa/d/long-beach-inviting-br-townhome-resort/7912695498.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912695009,craigslist,"Los Angeles","Located in Top Rated School District, Spacious And Bright Living Rooms$3,150Redondo Beach",3150.0,https://losangeles.craigslist.org/wst/apa/d/redondo-beach-located-in-top-rated/7912695009.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908633631,craigslist,"Los Angeles","Very spacious 1st floor unit with balcony and 2 car parking space$2,650los angeles",2650.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-very-spacious-1st-floor/7908633631.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7908633847,craigslist,"Los Angeles","Gorgeous spacious  upgraded LARGE walk-in closet, 2-car parking space$2,675Los Angeles",2675.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-gorgeous-spacious-upgraded/7908633847.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912687998,craigslist,"Los Angeles","6 Weeks Free!* Mar Vista 2 Bedroom 2 BA* Quartz Counters* Pet-Friendly$3,800Mar Vista / Culver City Adjacent",3800.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-weeks-free-mar-vista/7912687998.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912692078,craigslist,"Los Angeles","Recently Renovated 2 Bedroom in Palms * Air Conditioning * SPECIALS!$2,995West LA ADJ",2995.0,https://losangeles.craigslist.org/wst/apa/d/culver-city-recently-renovated-bedroom/7912692078.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912691854,craigslist,"Los Angeles","Stainless Appliances, Spectacular Views, Great Location$2,681westside-southbay-310",2681.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-stainless-appliances/7912691854.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912691831,craigslist,"Los Angeles","EV Chargers, Open Concept, Pets Welcome, New Upgrades$3,575Westwood Village",3575.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-ev-chargers-open-concept/7912691831.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912691581,craigslist,"Los Angeles","Experience Better Living, First Month Free$3,425Hawthorne",3425.0,https://losangeles.craigslist.org/wst/apa/d/inglewood-experience-better-living/7912691581.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912691456,craigslist,"Los Angeles","Stainless Steel Appliances*, In-Unit Washer and Dryer$3,525Wilshire",3525.0,https://losangeles.craigslist.org/wst/apa/d/los-angeles-stainless-steel-appliances/7912691456.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
craigslist_7912691387,craigslist,"Los Angeles","We are Pet Friendly- Cats & Dogs we ❤️them all!  No Monthly Fees$2,781Redondo Beach",2781.0,https://losangeles.craigslist.org/wst/apa/d/redondo-beach-we-are-pet-friendly-cats/7912691387.html,"2026-02-03 05:05:04","2026-02-03 05:05:04",0,,,,,
